RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
394746,"Killeen, TX",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121200,120600,119500,114800,116600,115900,118900,117100,114500,112900,114e3,116400,118800,119100,122500,123600,125e3,123900,124600,126200,128e3,124400,123700,125e3,134400,135e3,133e3,127800,126300,129400,125100,126500,125700,132600,132600,131300,126800,128900,129e3,130800,136500,137500,138700,131200,133800,136500,138300,138700,137800,138800,140200,142900,144e3,144200,142300,143200,141900,145e3,147600,147800,146700,147300,150400,157e3,158800,158400,152300,148800,150200,153e3,156400,
394439,"Canton, OH",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101500,95500,97500,100600,109700,110900,111100,109900,110200,111300,111e3,112700,107500,109e3,108300,111400,109700,107700,108500,111200,113200,111700,110800,108200,108900,107500,108e3,110100,113200,116e3,116100,115600,114500,112e3,112100,113300,118800,118600,122200,120400,120900,118800,117700,116800,115200,117400,118600,123100,123700,125900,120400,117700,115300,119500,12e4,120700,120400,121100,122500,122900,125300,117500,115800,107700,113600,112100
395048,"Salem, OR",119,194700,196800,198100,199200,194300,190300,184700,186e3,188500,189500,193400,192e3,190500,187100,186600,183300,178400,175100,175500,177e3,178800,177800,171100,170400,172600,178900,174800,17e4,165700,161400,159900,158e3,16e4,159400,157200,155600,154200,153600,151100,149100,147900,150200,153900,157200,155600,153600,151900,150200,150200,149e3,148200,146100,147200,150400,154600,156e3,155900,152700,153600,150600,153300,154100,158900,159700,161200,163200,169900,172700,173500,171100,167600,171100,171300,174800,174600,176400,178300,179600,180100,181500,181600,182200,180100,180800,183900,188800,191400,193100,194e3,192900,193400,194500,198900,201e3,202800,203e3,203e3,205800,209800,214300,212700,214300,216500,222400,226e3,226800,228200,229600,233600,236200,237800,237600,236e3,238500,242200,246700,249800,253500,259e3,262900,265700,268400,267100,266200,264200,269300,272200,274900,275400,274800,277900,280700,285100,286700,283500
394327,"Anchorage, AK",120,246800,246700,245400,245e3,243200,248500,242500,233400,232100,235200,249600,251500,26e4,251e3,248400,241700,243500,242800,243900,236700,235500,234e3,244600,248e3,251700,249400,246300,240600,239700,236900,238700,237900,245500,248600,249e3,259400,26e4,260400,245300,246500,244600,241600,239400,240400,246400,247400,244700,242800,240500,242500,242900,245700,247400,248e3,243300,242400,245200,250500,255e3,253600,257200,254700,255e3,251e3,253500,257100,256900,254700,253300,252900,249700,244700,244700,246500,247e3,247700,248500,251900,250500,246400,242800,246500,252900,256800,255500,257500,260100,262200,261800,260900,262200,261400,259800,257700,257700,263700,265100,267700,266200,265600,263800,259300,258900,259300,269e3,270600,275200,268700,267200,260800,257200,257500,257300,255900,257300,262600,268400,266200,264800,263600,264200,263900,263800,261900,264600,263500,264400,257100,261800,262500,267400,276800,295700,314200,314900
394520,"Davenport, IL",121,113500,116400,106e3,100800,102600,102900,103700,100500,99700,100100,101700,108400,111200,112400,106200,105500,106e3,106100,106300,104300,104400,104300,106600,112800,113600,112500,107e3,106100,105100,107900,112700,115100,113600,104300,104300,105e3,107900,107e3,104e3,107200,106100,110900,110500,111300,107600,105300,99e3,103600,105500,113300,11e4,109500,110400,112100,114900,114e3,107300,107300,107200,119800,118e3,118900,110400,110600,110100,112800,112500,111100,110300,110500,111800,113300,113e3,113200,111e3,111200,111e3,111500,111500,111100,112900,113e3,114e3,114200,117e3,116200,117900,117800,120200,119700,122200,122900,118900,111900,112700,117200,120400,119800,119900,119600,118300,118700,119e3,120200,118900,121100,117200,110900,108100,110300,116700,119200,121400,120900,117200,118400,120400,125300,121200,13e4,133400,141e3,132e3,127400,123300,124600,129e3,133100,132400,126500,,,,,
394972,"Peoria, IL",122,124500,122800,113600,109900,108900,108200,107700,108500,108400,109e3,102400,108700,107300,109400,103300,105100,107500,108200,109200,108900,107400,109600,109200,108700,104900,108500,108400,110100,107600,108700,106700,109900,112900,116700,115300,107100,102300,101100,103200,104700,104100,112e3,112300,115500,106700,104100,102100,107800,111500,111900,112400,111800,113400,114500,117900,118100,117300,12e4,115400,118700,113600,117300,114100,115400,116200,115200,114100,113700,113800,118700,114900,115500,110700,114600,114200,116300,117700,119400,116300,115100,114900,115200,117700,116600,117400,117300,121600,123100,123600,120100,118700,118400,115100,113500,111100,115800,120100,121100,119100,114200,114800,113800,117600,117300,12e4,119800,118600,116900,116600,116200,115e3,113e3,111900,114700,117e3,120300,120500,122600,126100,124400,120900,122500,121800,122700,119400,121500,122100,117800,114600,114900,119500,123900,121400,117800,
394898,"Myrtle Beach, SC",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126600,124500,124700,126200,129400,128800,129700,127900,130800,129900,130400,127400,131700,129800,132300,128800,131400,132200,130500,132800,137100,140900,139700,138400,14e4,143200,142900,143500,147500,148900,150100,147200,147600,149200,153900,155600,154500,150300,150300,149400,150200,147200,149300,150200,153e3,152300,151700,151300,151700,153300,145200,143400,138700,142500,144e3,146300,151300,151e3,153500,154800,156700,159900,162100,165600,165400,166800,166500,167300,168300,170100,171300,170300,171200,171e3,172300,174400,176600,175700,175800,175500,18e4,183800,186800,185200,183900,182300,183800,184e3,183e3,
394875,"Montgomery, AL",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96100,101e3,101600,95e3,96100,91100,93700,86700,90900,90300,93500,90200,91100,91600,98400,94100,95600,91300,97500,100500,95500,96e3,103500,112800,117400,107e3,105e3,103e3,109200,116e3,116100,115900,111300,113e3,114400,111600,109800,112100,115e3,117e3,113500,117400,117200,121300,120800,121400,119600,121400,121400,122e3,122800,128900,131400,129200,122200,119100,119600,121500,123400,124800,124e3,124400,124e3,134500,133e3,131700,122100,123600,119600,119500,115800,132100,134600,138300,123100,125800,137500,145400,144800,
395051,"Salisbury, MD",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213700,209800,207100,210300,212800,210400,207300,204e3,206400,208100,222700,223400,218100,203700,200500,210600,204900,203400,192900,192200,196200,197200,193e3,183100,180800,178800,179300,176800,180400,185800,191800,196500,198200,199800,203400,211500,213400,209100,204300,204800,208200,206400,206300,209900,210600,209700,209600,207200,210800,216700,225600,227400,228600,227900,217100,212400,209900,219100,221800,226e3,233200,231900,228900,223400,221800,220900,215800,208900,213300,218400,227100,223100,227700,234400,238800,24e4,
395146,"Tallahassee, FL",126,184200,171500,163500,160800,16e4,154400,152200,155600,164100,164200,163700,160900,161400,163200,157800,153600,147e3,149200,154600,156100,156500,148100,151300,147600,162700,154800,154300,138700,132400,131900,138500,145900,149900,149200,146900,133800,126e3,127300,133800,134500,129800,133e3,139e3,139e3,136200,138600,144500,147300,141800,139e3,139900,137600,137700,135100,139800,147400,144600,149500,151200,151e3,145400,136e3,138300,136300,136100,140900,146400,145900,144300,139700,137100,131700,128500,130200,131400,133300,133800,135100,141800,143e3,145600,142500,141400,141700,145800,145900,148300,146900,147900,147200,144700,146900,142800,140100,141200,148500,152200,155100,155800,156500,155500,152500,152100,149800,153800,159500,163800,162600,158900,156500,155200,160400,160200,160900,155500,157900,158300,162e3,167300,176100,179300,175200,170200,169200,168700,168e3,163300,170200,173500,181700,185300,184700,181300,175100,
395164,"Trenton, NJ",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199400,193300,204700,205400,223900,225900,225900,215500,213300,204900,194600,189e3,192400,198900,203800,214800,223600,223300,215100,213300,204600,204900,206100,211800,210600,204100,215300,215100,220400,210400,210300,205400,215400,214800,217900,212400,217400,215700,212700,215800,210400,216600,208100,222400,220100,221200,217800,222900,220800,205700,204e3,213100,220700,217500,229900,229500,226500,212800,218200,220800,216100,212700,203900,199700,203600,212500,218900,211500,203100,202300,205200,208100,203500,202500,202400,201e3,196700,197600,204600,213900,212900,206200,198700,199100,203400,205200,209800,203800,211100,205600,210400,199100,194300,203400,202400,202400,191500,190400,194e3,199e3,203300,203600,206900,208e3,213100
394589,"Fayetteville, NC",128,,,,,,,117600,113800,115100,116600,122100,127700,130100,131600,125600,122600,120200,120900,118800,117500,118100,122700,119300,117200,114800,121e3,123300,123300,122100,119100,121300,119700,121900,126400,125900,129700,121800,123400,120200,122500,122800,121300,117200,113700,114400,117800,116900,112300,108500,111600,115200,115100,110900,106300,107700,112600,111300,112300,110500,113300,109600,108400,110500,111100,110400,108400,110900,106e3,107100,109100,113300,111100,105800,104800,101600,101500,102100,105300,103400,101e3,99700,101500,101200,102600,104100,105500,107900,107800,110600,108400,105300,105200,104600,106800,107200,108900,111400,113700,114e3,113500,112800,115200,117e3,119400,119500,120900,119200,120600,119300,117500,115200,116400,114900,114200,114200,116400,118e3,116200,117400,117e3,117900,119500,121700,123200,122500,122500,125400,128200,129100,131200,131300,135300,130700,131300,135700
394679,"Hickory, NC",129,116300,113800,116400,114400,112700,111700,108500,112500,110300,113900,109200,117600,121100,122100,113300,108500,108400,111400,110800,111600,11e4,112300,117e3,122200,120800,116700,111900,107800,106900,103700,107e3,107800,108700,107300,104600,109600,108300,107700,99100,103e3,100700,101200,98400,106100,111400,111100,107800,105700,110200,111500,116400,114300,111100,109400,107300,110800,108800,107800,107200,114700,12e4,118700,113400,112200,117200,119900,119400,118e3,118200,119600,122700,121300,120100,117e3,116200,118100,113900,107600,109300,114400,120500,117900,117300,119900,123200,123600,122800,120400,119700,119200,120300,120900,121400,122700,121500,119700,117900,122100,123500,125900,125200,126300,123300,121300,122100,126700,128700,129200,125900,126600,126700,127900,127300,125900,128200,132700,133700,132200,132100,143600,147e3,147e3,142400,141500,140600,139e3,141200,142100,143500,146900,149400,153800,157e3,158700,157400
394697,"Huntington, WV",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116100,108300,108100,106600,109300,109100,116400,122500,125800,118500,120300,115100,112300,106400,109700,112600,114300,116900,118200,113700,107200,105800,102800,102200,100800,104100,105e3,108100,114300,117900,118e3,118600,124300,126100,129600,125200,121700,117700,118900,123900,125100,127300,130400,131900,136900,136500,135500,
394576,"Eugene, OR",131,233e3,229700,223900,219700,223500,222500,220200,215100,212300,212500,211300,219400,221500,216100,203700,198400,203200,202400,201100,197100,199e3,201800,205200,209e3,207300,203700,197100,196300,196600,197300,198100,196e3,193e3,193100,186100,185400,178700,177500,174300,174100,180300,183700,181500,174600,175100,178600,182400,181200,176500,173200,171300,174700,177900,177500,179500,182900,186300,186700,188700,192200,19e4,193900,195200,204600,205700,210400,208700,205400,202200,201800,205700,212200,211500,210700,206900,209700,21e4,207300,207600,208e3,212100,214300,216e3,213300,214900,215600,215300,213100,215500,219600,219600,219800,218400,222500,223500,228600,229600,229500,229400,229900,231400,232300,233700,237400,239200,241100,241700,246900,248200,248500,247600,248800,249900,253e3,257800,261700,262500,258900,259800,269e3,272800,275600,267100,272600,275400,281100,281700,283200,280900,286e3,287e3,297600,292400,290400,282e3
395033,"Rockford, IL",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300,100600,103e3,102300,101500,103e3,102700,103400,102900,103800,104200,106200,108e3,109700,109e3,108200,107200,107600,112900,118300,122700,120300,117100,114100,112200,112e3,113900,112200,112900,112200,116100,115300,115700,120500,121800,123800,
395070,"Savannah, GA",133,,,,,,,,,,,,,,161900,151800,147300,146200,146800,150300,149200,150400,149400,150700,154e3,154400,154400,151300,146100,146800,147e3,151200,149e3,148e3,150500,154300,156e3,152400,145800,143e3,136200,133700,128100,135200,140200,142200,139800,134200,133300,131e3,133300,131600,132900,134900,138500,140800,138800,139900,142200,144200,146600,147800,148200,148500,147e3,150300,153300,156400,155700,154900,157e3,158900,158800,155900,155800,155500,154700,156400,157600,159200,158200,159900,161100,162e3,163700,171900,177600,183400,180400,178400,175300,174e3,177100,170100,169500,168500,174200,173700,173100,176400,177e3,176700,176100,176600,180700,182300,185400,184200,188300,189900,188700,185400,186600,187500,186900,185800,185200,186300,186800,190400,195200,193900,194600,190800,191300,188900,19e4,193800,196300,194e3,189600,189900,194900,198900,199900,
394332,"Ann Arbor, MI",134,186100,184200,179500,178800,178500,176600,173100,169500,168800,168200,158400,143900,130500,126800,127400,133100,139400,147700,149900,147800,147200,146e3,147900,142400,137700,138200,140400,149300,148200,150400,154300,155500,152800,145700,143800,142100,138100,132100,136300,145e3,159500,159600,153600,152300,148600,148900,137700,133600,136600,142400,154400,160300,168600,170200,172500,169500,178e3,179400,187100,175100,170700,165400,176700,18e4,184300,186700,191e3,197800,196300,197500,194500,191300,182500,185e3,187200,196400,195800,197900,203700,203600,209700,205800,205500,203600,207e3,209300,206600,206400,211200,213900,212600,206100,202500,217100,216500,219900,207800,215400,219600,221600,218100,218300,216800,223100,226500,236300,238700,246200,240200,237100,231600,235800,238300,237700,236600,237700,24e4,240900,244600,250500,259200,261400,259900,254600,256400,256400,258500,261200,265500,269200,262700,256400,261100,266800,
394927,"Ocala, FL",135,148100,144600,141e3,139500,135900,129300,127100,125300,125600,123600,119700,118e3,112500,111900,110300,110400,107700,104300,101300,99100,95800,99300,100800,103e3,99e3,97e3,94600,92100,86100,81400,8e4,80200,81900,81900,84100,83700,82100,78900,79300,79100,78500,78400,8e4,8e4,82700,85300,86500,85600,85500,92500,94300,92400,89e3,86900,90200,90700,95800,95200,94700,91300,92e3,92800,90400,91e3,91200,93900,94400,96300,95700,94e3,90900,91700,90600,90800,90400,93500,94400,94200,91100,88800,88100,91100,94100,95800,96800,98600,98900,98e3,97100,99500,102800,103100,102200,103200,105400,105200,106700,108300,113800,113600,115100,112200,112500,113800,118500,121300,123500,122700,122700,122900,124200,126400,127400,128100,129100,130800,134200,135100,137400,137800,139700,138100,138200,135600,134800,136700,139e3,142100,145200,150300,155100,154400,150600,147900,148100
394732,"Kalamazoo, MI",136,106600,107600,105600,104e3,103700,103200,106e3,105e3,99800,94800,90100,95400,91600,91500,85700,85500,89700,93e3,98e3,95e3,96200,94600,90800,96100,99600,105500,97500,95500,98700,92500,91100,86700,98e3,98400,96400,89400,87400,86600,86200,88e3,97400,95100,93900,87800,93e3,93100,96200,96400,97300,97400,95500,93900,95900,92900,98700,94900,105300,107700,109900,105500,102e3,99400,98800,102800,105600,112400,108400,108400,103e3,105400,106300,108200,108700,112700,114e3,116200,117700,119200,117400,113500,116700,116200,119200,120200,127800,130600,126700,121100,121e3,125e3,128400,126800,122600,120400,120700,122600,123100,123600,127700,129100,127700,125e3,128e3,132500,136700,136600,135900,134600,132e3,131200,131700,135700,137700,135800,136400,140900,143900,147300,147500,150600,151100,143100,143800,139500,145800,141100,143500,141e3,146600,148100,148100,151400,152200,155e3,
394901,"Naples, FL",137,331100,321100,312700,317500,314400,305100,281100,262300,243600,229200,200200,189e3,179100,180600,178600,178e3,185300,190700,194800,198500,215e3,220500,218600,201e3,196300,199600,201500,206e3,205900,198500,189800,177900,181700,185600,184900,185400,173e3,182900,188600,205900,213700,206100,197300,186400,182500,179800,179200,183800,190900,199600,210800,217200,216700,216e3,209600,202800,206800,216200,22e4,220100,223600,238200,237200,241200,241400,245800,239300,242800,243500,247700,243100,243800,247100,250700,255900,256100,259600,257600,265700,266400,273600,274e3,284800,287500,287900,287500,291300,298500,298600,298900,297200,292200,295800,297100,306300,305200,302200,298200,298e3,299500,3e5,300300,304300,305300,304200,305600,305800,308500,310400,313500,313200,309400,310200,315700,317300,323e3,319400,314400,309600,312900,329300,329200,325600,317600,325800,330700,336400,340900,347200,347e3,338100,332400,330100,330500,332200
395107,"South Bend, IN",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115200,117e3,115800,119900,116400,115800,113600,116700,117400,119400,116200,118800,116400,119100,121e3,121200,122900,121700,122400,122200,124100,125900,129500,129200,129700,124400,124800,124e3,130300,129700,132700,129200,132e3,129400,133300,130400,125700,121600,123100,130900,135900,134300,131600,127600,127200,123700,125300,130900,
395109,"Spartanburg, SC",139,103600,103400,95700,95900,96300,91800,87e3,87200,92400,96e3,97300,88800,87500,85500,90300,93300,96800,99200,99500,98900,102800,99700,94600,88200,90700,92100,94400,93300,91500,87100,82300,83600,89800,92e3,95500,93400,92900,85700,81700,85100,89900,98500,94e3,89200,85100,86500,90200,86600,91900,97300,99600,98400,93300,93900,88700,94300,91500,94500,91800,95300,97100,95900,96300,95e3,96700,95600,96600,94900,96200,94200,94100,86500,89300,89300,99200,97200,100200,101900,103900,108500,106e3,108700,103500,104300,103700,105100,105800,109200,111200,114900,116500,122700,119700,118200,113900,112400,112800,114300,118900,119600,114800,115300,116600,121400,125700,125500,126600,125100,126600,131e3,130700,132900,126300,125900,124700,129700,134400,139900,145200,150200,151500,146300,138e3,131300,129800,130600,13e4,133100,135800,137e3,136900,134700,139800,141300,139700
394579,"Evansville, IN",140,,,,,,,,,,,,,,,112400,111800,111e3,108800,104500,106700,109600,113400,113300,113700,114300,113100,115200,113300,115800,112e3,115e3,113800,110200,113400,105700,107900,107600,119600,122200,119700,115700,117400,119100,120200,117500,118500,114900,119100,119e3,121e3,121800,121100,122600,119700,116200,118200,121500,120400,117500,119100,121500,123400,123900,130400,133100,126700,122400,116300,117100,118e3,118700,116400,117100,119400,125600,124100,124900,125200,126e3,128200,126e3,125700,125100,125e3,125400,126400,128200,130100,130800,130700,129500,128e3,130200,129600,132800,133200,132100,131800,129100,132300,131500,132100,132100,132700,133300,133800,134300,134200,135300,133800,132600,132300,132200,133500,134200,135600,132300,133300,132600,137e3,136e3,136600,135100,134900,138e3,140900,140300,138700,137800,141200,,,,,
394747,"Kingsport, TN",141,100800,101700,101600,103300,96300,94500,91800,94500,92300,91800,93300,94900,95e3,92100,91e3,93e3,93100,94100,96400,96600,96700,92700,99800,98100,101300,95400,99500,96400,92500,84300,86900,94700,97500,96100,94e3,97700,95700,93900,89900,91300,95100,95800,96800,91100,9e4,90500,96700,100200,102100,101300,100700,98500,92800,92700,95900,96700,96900,92100,97100,101100,103400,104e3,99100,101300,100700,102500,98800,97300,97400,100200,100900,106100,104700,102900,99800,98600,100900,101800,103100,101200,99900,102e3,101400,101300,102600,104600,106100,107300,107700,108800,109200,107800,107400,102600,103600,102100,107100,108700,113900,113300,115700,112e3,114700,117600,120600,119600,119900,117700,117700,117600,118800,118600,114e3,116400,118e3,123200,124400,126700,128100,130200,130400,129500,127600,125300,119600,118100,122300,126300,125100,122200,127100,132700,136800,134300,
395028,"Roanoke, VA",142,160300,154800,155700,152800,149800,148100,148900,154e3,153700,152900,149900,156100,152300,155800,147e3,149900,144100,151800,157e3,160100,153e3,147300,146500,150500,146100,144500,138100,136e3,137700,145700,153e3,150700,145300,143400,144800,152600,144600,139600,130900,136e3,141700,145e3,141700,139600,138400,150800,147200,142400,132100,136300,137900,145e3,146800,147900,144500,147300,150500,150500,145100,141100,142e3,143700,147600,148900,151200,151700,152300,153600,154e3,153600,153700,147500,149900,149600,153500,154100,152300,161900,159500,156800,151100,150800,168400,175600,176300,165100,158700,157600,155500,153100,151400,151800,151200,154500,160300,163100,159700,149300,146500,147400,149e3,148500,149300,152400,155200,163100,160400,159300,153300,154800,155900,154100,157100,156500,159700,156e3,155600,153800,157900,159700,157100,157e3,156800,162600,159300,160100,160400,164300,162200,165900,168600,173600,169600,167200,
394646,"Green Bay, WI",143,132500,134300,139400,137500,133700,132500,130500,138100,138400,138200,131900,126400,127300,127400,131500,128300,122700,118200,117700,122800,123700,127100,126800,125100,122700,123e3,127300,128400,126400,124700,122700,120300,125300,128400,135900,133500,130100,126200,127600,131300,127100,121700,117200,121700,126300,131200,127500,122300,123e3,129800,134100,132900,126600,125700,121400,124400,126100,130400,130600,128600,135300,136500,136400,130100,126600,127900,127800,131900,134600,134200,127700,124400,126100,131900,140600,141100,143800,138800,140600,141100,140700,149800,150600,146800,136700,136600,142100,143600,144200,144600,140300,138300,138900,143700,147400,150500,153900,153e3,151600,149800,145500,141400,140600,146500,150100,152800,152100,154800,153e3,153400,153600,153200,154700,155900,154500,155e3,154800,160200,159200,159100,166200,170700,175e3,174600,169100,162e3,155700,166500,172100,175400,165800,166200,167e3,,
394796,"Lincoln, NE",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,128500,129e3,128600,131100,131500,132600,136700,137700,138800,137900,136400,133900,130300,128100,130500,129300,133800,135300,138200,136800,136200,137e3,137700,137500,136600,139200,138800,138600,138500,141900,146600,148300,141300,141e3,140600,144700,142100,141200,139400,140700,137600,139500,141e3,141600,140700,137800,138400,140100,140200,140200,139100,139400,140600,145600,146800,147300,145700,146100,146600,146e3,148800,148600,149300,148100,149e3,148900,153500,157600,157e3,153900,151300,152300,153200,153700,155700,156700,157800,159e3,158700,159100,158300,158700,158300,159800,16e4,164300,164600,164300,164100,164200,166e3,166600,170700,172500,173e3,170300,174300,174500,174600,169900,170100,177400,182800,188700,183400,183800,182200,
394602,"Fort Collins, CO",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211600,209700,207900,211e3,211700,213600,215e3,213400,215400,213600,216300,208800,211200,212600,217900,219600,219300,222100,222e3,227600,230400,233900,231100,228500,227500,228600,228800,229500,231500,236900,241300,241800,239700,236400,238700,239500,240300,239e3,241400,244300,246900,247200,250400,253600,259200,263700,267600,266300,272700,275300,280500,278100,280800,283400,284900,285700,287800,290400,294400,299900,303700,307100,308500,312600,314800,317300,318300,320700,323100,327e3,327700,336600,337100,343800,341300,343400,343100,345500,343900,350900,352200,359700,357700,361200,366700,368400,371200,365200,367e3,365500,370100,371e3,374500,375700,377100,379400,382800,386900,390900
395179,"Utica, NY",146,96600,94500,93200,87900,89200,86700,88700,84800,84900,79600,80500,8e4,82700,84400,88300,90700,89800,86800,82900,85600,85300,88100,87100,87500,89e3,89300,92300,93e3,89400,86900,84200,88300,91100,95300,92700,94400,93600,95600,95700,93100,91100,85600,87700,89300,91400,91500,9e4,92200,92500,94600,96700,96400,97600,94900,93900,90900,91400,90300,96e3,96400,98e3,96200,94e3,96400,98100,101500,100500,97800,97100,95700,95700,98400,98800,99900,98300,97900,92700,89500,89100,94500,96500,103300,100400,98400,97600,99400,99900,94300,96e3,98400,97400,96800,94300,94100,93e3,97500,101300,98500,99500,99800,102900,101200,100500,97200,93900,96400,99900,102e3,100600,100200,100300,94600,96200,97500,108500,111100,118900,116900,119800,114100,115300,118900,121500,121800,115900,115800,116100,117800,119900,119900,,,,,
394488,"Columbus, GA",147,140100,137900,128900,126700,122200,123500,127e3,127100,129400,126e3,129200,132e3,136500,128500,120300,118400,127200,129e3,134900,131800,129700,123400,124300,133e3,131200,128200,118e3,115700,111600,113200,111e3,114900,118200,125400,120900,124500,119500,124600,111500,104100,96900,94500,95300,94100,92200,93300,94800,92800,88e3,89100,91500,93800,93100,96200,95900,95700,99500,106e3,110900,106800,105e3,101200,103300,101400,101e3,98400,100900,100500,1e5,98400,104100,109e3,109e3,99700,96500,97e3,104900,108900,109600,112300,111900,116300,118200,114700,104900,99100,102400,113300,114100,114e3,110600,107700,103600,103100,102100,111e3,112e3,117800,116300,117e3,119900,118300,116e3,112e3,116600,117300,115900,114e3,117200,123100,122100,123300,121100,123300,125200,132e3,134700,134500,126600,122600,121900,126900,130800,131200,130500,129600,132600,131300,139300,137e3,140400,137300,138500,142200,
394405,"Boulder, CO",148,304600,308500,306300,304700,295500,296200,299800,298500,289200,28e4,269800,275900,274800,277200,267600,269200,278200,289300,297200,295100,289600,288500,289400,297700,295800,293100,282300,288600,298700,32e4,325e3,338100,327600,327800,310400,308600,300400,301200,300100,302400,303600,305400,301800,305900,306500,310500,299500,299900,305500,312600,322300,318300,319900,316400,314400,316e3,311500,319200,322300,332300,325800,325400,318800,329100,328300,330600,327800,330200,331e3,330700,332600,337700,335300,332100,319200,320500,326500,341800,341500,343300,342e3,345600,343400,342600,356200,363400,373800,364800,372600,371e3,379e3,382500,390400,400200,405100,405600,412100,418900,426900,429200,430200,435300,434800,431300,433300,427400,441e3,439500,445900,446e3,454800,461400,457700,457200,465700,475600,466800,471900,471e3,493200,495500,502400,499100,497900,498300,500900,515400,523200,520200,525600,517400,541400,528400,547600,534400
394572,"Erie, PA",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99800,96500,101100,105800,104100,105900,104300,107400,103e3,106400,11e4,108200,104600,104100,106400,113200,114300,111600,103100,100500,102600,111900,113900,111800,108400,107600,116800,118300,123600,112700,108900,102600,106700,106600,110300,109800,108800,106200,109600,111900,114e3,111600,111600,111700,112e3,112100,112200,115e3,113300,115700,114400,119600,117300,118500,106900,110100,111100,119800,116200,116700,118100,113700,107300,111100,113700,105900,91400,93800,105100,114900,117500,116300,119600,118300,126500,123e3,122100,117300,121500,119100,116400,117e3,117200,118100,116100,120500,119700,114500,115300,122700,123800,123200,116400,120100,119800,118100,116700,115300,118300,117200,111900,106e3,108900,113300,
394609,"Fort Smith, AR",150,89100,89500,89400,92400,9e4,90900,89800,90200,83900,85600,83800,87300,85e3,89100,90600,92600,89e3,89e3,91300,95e3,92900,93e3,95700,96900,93900,88800,93700,93100,90200,86500,87300,93500,91400,94400,91e3,94300,87100,86600,84400,87100,85600,86600,92900,99500,101900,99600,94400,88300,81700,86500,90400,97100,92300,92700,92700,100900,96300,98100,89700,92500,86500,90600,89700,91400,90100,93100,92600,91400,92500,94e3,95100,95600,93300,92600,90200,98100,1e5,98500,92e3,97100,100800,101200,97e3,96900,101e3,100600,100300,96600,95e3,95800,95300,95e3,90900,91400,95300,96100,94500,93200,99100,103500,104300,102600,104100,103400,104500,102300,106100,105200,107500,103900,101900,97200,99800,99700,103200,105e3,104e3,108700,103e3,103500,98800,101300,109800,113300,114300,108700,105200,112600,111600,119500,117200,121800,119e3,116500,
