SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
231,394392,"Blacksburg, VA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,0.8669556518839613,0.944755804643715,0.9454949944382648,0.9142857142857143,0.91762288265631,0.9433977181252156,0.9445312399789638,0.9372320751856904,0.9461143322144238,0.9151937548264051,0.8920863309352518,0.9297658862876255,0.9216621777606773,0.9049773755656109,0.9193555084921723,0.9707748914353354,0.9324324324324325,0.9445781165838071,0.9352,0.9468358168893025,0.9375,0.933786078098472,0.9363636363636364,0.9639344262295082,0.9561697429373786,0.9409090909090909,0.9565217391304348,0.9536756756756757,0.9545804464973057,0.9314202732661173,0.9729583558680368,0.9498680738786279,0.9563440652053055,0.9473407056345445,0.9426411738550466,0.965505346671266,0.9394107837687604,0.9236909941156746,0.9616453585325181,0.9626221144992115,0.9656130600903091,0.9634114240589629,0.9609724394821737,0.9471947194719472,0.9491733006736068,0.9530782901932191,0.9325842696629213,0.9280575539568345,0.9341917024320457,0.9523365816559244,0.9464872200206442,0.9660378049003642,0.969191220090963,0.962278675904542,0.9605263157894737,0.9525793076792035,0.9438223281367208,0.9414204058302371,0.9565908126080238,0.9489872468117029,0.9616616963112863,0.9549795361527967,0.9673115410273516,0.976475661952577,0.9748603351955307,0.9707724425887265,0.9740549946195939,0.9610705596107056,0.9531763417305585,0.96,0.9712918660287081,0.9544513457556936,0.9729583558680368,0.9688581314878892,0.977989417989418,0.9885057471264368,0.9849545277894713,0.9784172661870504,0.9713024282560706,0.9682446662393553,0.9748743718592965,0.961840180622772,0.96875,0.9501921154289693,0.9686176220023546,0.9791666666666666,0.9795748228428511
232,394716,"Jacksonville, NC",Msa,0.9637965940216744,0.9733333333333334,0.9712962962962963,0.9642532270640215,0.9683666881859264,0.98,0.9759619157869952,0.9711211314329427,0.9606299212598425,0.9711595055915244,0.9636363636363636,0.9659662971804023,0.9624084005403857,0.9760824612975932,0.9735449735449735,0.9825783972125436,0.9831378970004772,0.9583333333333334,0.9604878048780487,0.9351892127011744,0.9458333333333333,0.9510753987433542,0.9452632102696785,0.9519230769230769,0.9064499090322202,0.9335443037974683,0.9403761504601841,0.9385783298826778,0.9593042179304012,0.9535722220706375,0.9365687526607067,0.9377930603313536,0.9375,0.9283056161416449,0.9426013691416535,0.9306536251277521,0.8875,0.9514563106796117,0.9259789810372401,0.9416519037853219,0.9430194805194805,0.9504795552443397,0.9468818214508603,0.9457984721716988,0.9293524117633035,0.9266123054114158,0.9211017740429505,0.9578270192994996,0.9508418740849194,0.9497113944031248,0.9651058192770545,0.9639689725465279,0.9477756286266924,0.96473111245226,0.9574248007197584,0.9688060731538992,0.9454949944382648,0.9233038348082596,0.9554140127388535,0.9603669843112594,0.9599703484062269,0.949825034628563,0.957497095212972,0.970375,0.9912467198629037,0.9760313216195569,0.9605488850771869,0.943952802359882,0.968497232865049,0.9436494252873564,0.9625,0.946929775801371,0.9625668449197861,0.9549512987012987,0.975609756097561,0.9644246803779878,0.9902237305178482,0.982367758186398,0.9702850212249848,0.9695264085507989,0.9712312696635206,0.9621027583390829,0.963855421686747,0.9684871454993618,0.9627974171844054,0.9708280996723162,0.9721452118460874,0.983210844398051,0.9823529411764705,0.9794483504597079,0.9831920903954803,0.9721712723959914,0.9782134042149231,0.9776751347190146,0.971088199035551,0.9796867200488443,0.9717348580836636,0.9799916597164304,0.9859349894945,0.9863945578231292,0.9903145877378435,0.9854457246816253,0.9822646657571623,0.9814323607427056,0.9839464811116123,0.9777157045313469,0.9820753868297949,0.9870967741935484,0.9870967741935484,0.9921713563989483,1,1
233,395018,"Redding, CA",Msa,0.8775,0.8986764193660746,0.9117865085248332,0.8849557522123894,0.8731584699453552,0.9257287373548145,0.9171597633136095,0.882466281310212,0.9246197980488824,0.9098053864778891,0.9239573254161741,0.8522672811059908,0.8773935410117176,0.8364551130508577,0.8651430098904036,0.8782234957020058,0.8806217581273755,0.9234828496042217,0.8953270063547634,0.9308467510508547,0.9281856371274255,0.9071949947862357,0.9199874392100513,0.9187279151943463,0.9365339152573195,0.9272727272727272,0.949438202247191,0.9689518649718691,0.9872320094336746,1,1,0.9813664596273292,0.96698113207547165,0.9741251948931664,0.9718603814321698,0.9997749989772681,0.982532751091703,0.9494525547445255,0.9906413224920575,0.9787234042553191,1,0.9926416482707874,0.9873305856565096,0.9731640286289552,0.9619084263178146,0.959946699044411,0.9595663052543786,0.9673115410273516,0.9595753368721928,0.9561904761904761,0.9621675267963478,0.9772558828979062,0.968622743214933,0.9708994708994709,0.9721504264667873,0.9723924595867495,0.9586056644880174,0.9562982005141388,0.9623036235888529,0.9542522831050229,0.9405700424499697,0.944788929760028,0.9622721492157694,0.9700374531835206,0.9749303621169917,0.9676151326129323,0.963855421686747,0.9555555555555556,0.9545350172215844,0.9557288635796823,0.9606986899563319,0.9539320614239181,0.962800875273523,0.9660107334525939,0.9616845582163501,0.9694638694638695,0.9757427253948052,0.9878787878787879,0.9803921568627451,0.9800325339827063,0.974644668237983,0.9761904761904762,0.9655162226349672,0.975609756097561,0.9783845278725825,0.97616029143898,0.9777034282532612,1,0.9843053271299285,0.9886166007905138,0.9824175824175824,0.9813441743123639,0.9816365643064614,0.9753892733564014,0.9803921568627451,0.9629629629629629,0.9719610757529606,0.9808480141505118,0.9839438313221969,1,0.9924936472788943,0.9814126394052045,0.9903301100366789,0.9749980212800771,0.9873617693522907,0.9803536194351954,0.973373395041961,0.9636277982292856,0.9615384615384616,0.9693196976433971,0.9728997289972899,0.9716734211415062
234,394872,"Monroe, LA",Msa,,,,,,,,,,,,,,,,,,,0.942164476410033,0.9353448275862069,0.9510718410503362,0.9363240345145346,0.9287306774031986,0.9246449202970942,0.9388698630136987,0.9447222222222222,0.9561497326203209,0.9711595055915244,0.9615088529638183,0.9547122966824679,0.9282080924855491,0.9517899004597568,0.9636767976278725,0.9299231865482347,0.9428571428571428,0.9309034789323083,0.9523809523809523,0.9506849315068493,0.953073845034558,0.948051948051948,0.9375,0.96,0.957012886778773,0.9587328053355565,0.9363057324840764,0.9373339293252874,0.940311438827981,0.9373040752351097,0.9522605609562131,0.9517045454545454,0.9615384615384616,0.9550732615134596,0.9593220338983051,0.9629120879120879,0.9620224456052558,0.9523809523809523,0.9510867546033092,0.9737282573022645,0.9557248985754453,0.9648895790200138,0.9220231822971549,0.9798386419026809,0.9607686148919136,0.9473684210526315,0.96875,0.9622751595011428,0.9545454545454546,0.9584569732937686,0.9607686148919136,0.9640287769784173,0.9623307828134197,0.9603191192652554,0.9547038327526133,0.9510396851498071,0.953629079697873,0.9695121951219512,0.9714285714285714,0.9633567737550326,0.9641572998888825,0.9625625625625626,0.9516149870801034,0.9506087269039963,0.9625636275836955,0.9342560553633218,0.9419683834778174,0.957002457002457,0.9515103338632751,0.9444962308502878,0.9689497716894977,0.9647709556319756,0.9656652360515021,0.955804322462359,0.9568965517241379,0.9308807134894092,0.9175465057817999,0.9454545454545454,0.9405405405405406,0.9142857142857143,0.9777777777777777,0.9361419354838709,0.9762790697674418,0.9506790564689064,0.9427783361772749,0.9375,0.9485283685148109,0.9428571428571428,0.9342685370741483,0.9277456647398844,0.8918918918918919,0.9373214285714286,0.9466666666666667,0.9311428571428572
235,394559,"El Centro, CA",Msa,1.0207818131033402,0.9959072305593452,0.9657774886141834,0.9971375750561222,0.9502204757476678,1.0054540783905466,1.0033444816053512,1,0.9701513289546441,0.9749977283370728,0.9762310009374664,0.9637979513958627,1,0.974155069582505,0.9720821165901739,0.9726535541752933,0.9855072463768116,0.9857642612736837,0.9711511789181693,0.972,0.9787234042553191,0.9818181818181818,0.9584656952754641,0.9666666666666667,0.9579563597658329,0.9646303482079036,0.9647056948022376,0.9879381572198818,0.9615384615384616,0.9715717482217199,0.9945652173913043,0.9958333333333333,1,0.9861111111111112,0.9799924196751885,0.9800395256916996,0.9582853855005754,0.9619047619047619,0.9707317073170731,0.9668858338314406,1,0.9960852544584602,0.9964248644908315,0.9710896960711638,1,0.9979381443298969,1,0.9713024282560706,0.9569377990430622,0.9954128440366973,0.9815384615384616,1,0.978793120249464,0.9837223024803141,0.9885742885742885,0.9707766736401673,0.9901546446351022,0.9860509860509861,0.9796490071681634,0.9808612440191388,1,0.9652173913043478,0.9814823883311763,0.9718879463405011,1,0.9831932773109243,0.9809544253388306,0.9972677595628415,0.9794418891386288,0.9705918492729879,0.9807692307692307,1,0.9607686148919136,0.9917939916088937,0.9809523809523809,0.9767291434760372,0.9954649068818529,0.9837837837837838,0.981301878549585,1,0.9939779157482013,1,0.9771986970684039,0.9761005672872488,0.9875411475478145,0.9782608695652174,0.9801458271750911,0.9875470627675487,0.996014171833481,0.9764393939393939,0.9857507738236293,0.98,0.9818181818181818,0.9791666666666666,0.9897794513179129,0.9772727272727273,0.9813953488372092,0.9849924012158054,0.97857059577941,0.9838709677419355,0.9822222222222222,0.9574468085106383,0.9885559294499884,1,1,0.9763031275060143,0.9717478052673583,0.9746088740702744,0.9814814814814815,0.9705609284332688,0.9807692307692307,0.9795748228428511
236,395151,"Terre Haute, IN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9731356783919598,0.9689595375722543,0.9911367301910894,0.9467115222876367,0.9611096856959589,0.8757415801318751,0.9389895138226882,0.9300661891739376,0.8642344377840723,0.9289335865490171,0.938864,0.9659759963768115,0.9615583912020178,0.9438539935007978,0.9240769230769231,0.9621000820344545,0.8938526315789473,0.9033980156475653,0.9379339085209603,0.9405213039390337,0.9474244833068363,0.8567511994516792,0.8703058214910966,0.9538043478260869,0.912902010232329,0.8770019125630277,0.9293234663415044,0.9378596087456847,0.9571027403892709,0.9369729880136985,0.9611885991510006,0.9717757581946288,0.9352380952380952,0.9488992137240886,0.9551607983707742,0.9445897898504835,0.9350762527233116,0.9467667023937121,0.9573170731707317,0.9617058311575283,0.9745547073791349,0.9517144856543037,0.9881422924901185,0.9607686148919136,0.9680800593031875,0.9494949494949495,0.9417808219178082,0.9083078632953598,0.9539363215905063,0.9441866666666666,0.9615088529638183,0.9731901491489143,0.9597964949578304,0.9557651991614255,0.9542573837103524,0.9281889497286386,0.9557517518835491,0.966358458806982,0.9647901388350145,0.9823529411764705,0.9504752376188094,0.9712890641157916,0.9804761843388452,0.9745397197352725,0.9784987900046225,0.9598393574297188,0.9719438877755511,0.9466511007338225,0.9583700606188235,0.9400922172064977,0.9511382533399688,0.9237875288683602,0.9764349657714586,0.9895332296065792
237,394896,"Muskegon, MI",Msa,,,,,,,,,,,,,0.8945015317788151,0.8982822910935876,0.8758758758758759,0.9194991055456172,0.9050966608084359,0.8945979725038189,0.8923076923076924,0.8898776418242491,0.926780931746175,0.910427807486631,0.8670520231213873,0.9009009009009009,0.8507095158597663,0.8080808080808081,0.8856209150326797,0.9245283018867925,0.936456013363029,0.9227372659701814,0.9577070063694267,0.9158542842483325,0.8928571428571429,0.9207365892714171,0.9343434343434344,0.9372156505914467,0.9099349913925886,0.9195979899497487,0.9594037547723111,0.9315,0.9557161309063746,0.9473684210526315,0.9511779408512455,0.9562320547743504,0.9451476793248945,0.9236947791164659,0.942709451903637,0.9269148988775158,0.9187279151943463,0.8754377188594297,0.9243276268680425,0.9153194765204004,0.9597739494438572,0.9593878752207181,0.9506337558372249,0.9581832831795833,0.9406270847231488,0.9380863039399625,0.9279038718291055,0.9422850412249706,0.9332443257676902,0.9353895809299131,0.9395993872731856,0.9410886474485671,0.9569271943044224,0.9673361106220421,0.9615576923076923,0.9591326105087573,0.9360877985797289,0.9457377254955439,0.9374217772215269,0.9310857573470881,0.9286293105367439,0.9345794392523364,0.9507923533940879,0.9411366572058963,0.9597793010723852,0.976491862567812,0.9664429530201343,0.9649122807017544,0.9655632411067194,0.9589327079221569,0.9504504504504505,0.9254627313656828,0.9444290373488147,0.9386733416770964,0.953475495119627,0.9554551323434474,0.9637651638602209,0.9826026518635116,0.981611681990265,0.9645131938125568,0.9625128932035427,0.9575056570741576,0.9623397518881109,0.944755804643715,0.9465360856613431,0.9397051309389219,0.9581564584596726,0.96890646503986,0.9878426861773963,1,0.9914057704112953,0.9811465948441709,0.969473135207997,0.9673115410273516,0.9498478289424042,0.9583561643835616,0.9365079365079365,0.9368300381133874,0.9531135531135531,0.9655172413793104
238,394553,"East Stroudsburg, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8901587301587301,0.9142857142857143,0.9382014853033146,0.917516218721038,0.9374739474781159,0.9333333333333333,0.906801007556675,0.9125449986693001,0.916030534351145,0.8944482955360945,0.8953875125020837,0.9123013537374927,0.9035023348899267,0.902270714737508,0.92,0.9177319897728982,0.9072715143428952,0.9179592764094022,0.9322419281491587,0.9096422073984233,0.8859044861903218,0.8986731001206273,0.8749218261413383,0.8962264150943396,0.8998998998998999,0.9236947791164659,0.9193054927033414,0.9387116948092558,0.9095043201455207,0.8924444444444445,0.9065322761096727,0.9077912794853467,0.9105545617173524,0.8808808808808809,0.92,0.8975112377278931,0.9182353202690128,0.9169054441260746,0.9336445481827276,0.940516717325228,0.9238881776397254,0.9231762427372499,0.938431593575855,0.9194528875379939,0.916399140811011,0.9249301794020371,0.9090909090909091,0.9345794392523364,0.9393165835273429,0.9434636600267037,0.9488583729213225,0.9545454545454546,0.9464575446187128,0.9336445481827276,0.9404102219233356,0.927038154052372,0.9210158334617153,0.9032795997776543,0.9359942774281418,0.9354838709677419,0.9477841231395734,0.950950950950951,0.9547770700636943,0.9543606188838931,0.9552434958261335,0.9400189342459546,0.9354120267260579,0.9427642792864327,0.9197520411306725,0.9385783298826778,0.9358288770053476,0.9204090706980881,0.9459459459459459
239,395102,"Sioux City, IA",Msa,,,,,,,,,,,,,,,0.9480812641083521,0.9346733668341709,0.9920648313880414,0.9581199156372401,0.9497915233899534,0.9515859766277128,0.9696118682595155,0.9453040555208969,0.9563699344604302,0.9509906565859535,0.9330746877515037,0.9119496855345912,0.9252313078269567,0.9382716049382716,0.9587328053355565,0.9501024952286704,0.9611462899896396,0.9596631365887158,0.9627118644067797,0.9673186344238975,0.9465178914967295,0.9597989949748744,0.9344325058663703,0.9565217391304348,0.9350613915416098,0.947182651130863,0.9638617611289342,0.9695023278103303,0.9720197602850664,0.9482741535920727,0.9561115668580804,0.9563695461932742,0.9476177941563569,0.9332698489449832,0.9289162814586543,0.9518002322880371,0.9444594358640613,0.9600099460741399,0.9647058823529412,0.9639285238699316,0.9568480300187617,0.951048951048951,0.9544334975369458,0.960106690375639,0.9555555555555556,0.9604802401200601,0.96,0.9424083769633508,0.9569231229613671,0.963302752293578,0.9731543624161074,0.9737827715355806,0.9810861081859847,0.9644579389176638,0.9780023852116875,0.9631753625828732,0.941059443911793,0.9636496706513784,0.9513552917453595,0.9444444444444444,0.9524509803921568,0.9662273801511789,0.9718550448937434,0.9802513888506647,0.9908028776978417,0.9839164395529881,0.9677100892008927,0.9691912708600771,0.9733542319749217,0.9618503118503119,0.9703382404486505,0.9340650493774152,0.9686909253790266,0.9647058823529412,0.9651268558909254,0.975609756097561,0.9811465948441709,0.9661538461538461,0.9579158316633266,0.9722222222222222,0.9712309669237975,0.9569377990430622,0.9386503067484663,0.9368355222013759,0.9570098386134355,0.9622641509433962,0.9805691745718691,0.9880156472261735,0.9766966744769187,0.9752438109527382,0.9775859470502537,0.9739405106607002,0.9720468597461764,0.9547738693467337,0.9553002897071405,0.9449694274596998,0.9585121602288984,0.9694585300460453
240,394651,"Greenville, NC",Msa,0.8986714595811177,0.9232131643363365,0.9141445336627548,0.9493670886075949,0.946969696969697,0.9473170004859556,0.9230769230769231,0.9470304975922953,0.9420168067226891,0.9175559023405624,0.9487170762213066,0.9093658660566781,0.9084150326797386,0.918918918918919,0.9196011512776466,0.9398795180722892,0.9493670886075949,0.951173115769788,0.9248029108550637,0.94,0.9420455952176534,0.9307692307692308,0.9367525758483888,0.9291314678919713,0.9107321737546672,0.940677966101695,0.9251815980629541,0.9479601892053253,0.9583333333333334,0.9360877985797289,0.9456539011600191,0.9417378357516659,0.9290937262515675,0.924415443175639,0.9303583502366464,0.9175997034840623,0.9345618345618346,0.9305064782096584,0.938786130359164,0.9646302250803859,0.9505941213258287,0.9443269908386187,0.9545454545454546,0.9568069983597595,0.9474885844748858,0.9523809523809523,0.9448818978721248,0.9444444444444444,0.9043399825235603,0.9422619047619047,0.9548926882502728,0.9370855883705713,0.9654761904761905,0.9511111111111111,0.9549148606811146,0.96,0.9583662453923117,0.9459459459459459,0.942751771918956,0.9362824675324675,0.9377931519699813,0.918990567537239,0.9373354397051079,0.9473684210526315,0.9580838323353293,0.9612875163114397,0.9607686148919136,0.9496898208399045,0.9487179487179487,0.9473684210526315,0.9477931497649429,0.9331508173429839,0.9577794754265343,0.9477487493051695,0.9479166666666666,0.9608938547486033,0.9692982456140351,0.9732977303070761,0.9784172661870504,0.9757575757575757,0.9672794595532577,0.9666507860886137,0.9652509652509653,0.9631019387116948,0.9652736904061212,0.9641476595982903,0.9714893029002472,0.9759891408827579,0.9771390804597702,0.9821537790232238,0.9777157045313469,0.9785346963419458,0.9732360097323601,0.9692307692307692,0.9741969457609269,0.9603201067022341,0.9725158562367865,0.9788359788359788,0.9826589595375722,0.9777777777777777,0.9856115107913669,0.9800303607408021,0.9783950617283951,0.983132530120482,0.9804902451225613,0.9753694581280788,0.9852941176470589,0.9851362446759379,0.9716021027918134,0.9807955742887249,0.986071705649004,0.9945945945945946
241,395210,"Waterloo, IA",Msa,0.9316165951359084,0.9327821753151568,0.9566517189835575,0.9321247701443945,0.9595613433858807,0.9625468164794008,0.9318323952470294,0.9423357573274611,0.9492685963274199,0.908,0.9427121102248006,0.9393407516840379,0.8830022075055187,0.905,0.9236947791164659,0.9491245748750752,0.9408284023668639,0.9415457041977247,0.949278734295021,0.9366690512505568,0.9562043795620438,0.940845941804758,0.9406392694063926,0.9204379151187662,0.918785890073831,0.898061394163273,0.9149938359343748,0.9388646288209607,0.9522622176209816,0.9435310936383131,0.9463049210221532,0.947972602739726,0.9554065368858586,0.9402985074626866,0.9388297872340425,0.9388151443582573,0.9322695637413003,0.9230177059276367,0.9517241379310345,0.9574468085106383,0.9634613166345136,0.9653333333333334,0.968011201464807,0.96875,0.940903675814899,0.9523809523809523,0.9522158817877457,0.9289229936663441,0.9411764705882353,0.9174664322519259,0.950950950950951,0.9510508113860069,0.9545454545454546,0.962974408914493,0.9640705679862307,0.9682242990654205,0.946236559139785,0.9402173913043478,0.9382022471910112,0.9531332280147446,0.9262672811059908,0.9035087719298246,0.9280731456878375,0.9562226391494684,0.9500800977307564,0.9573048699132756,0.9554140127388535,0.9610321221695629,0.9473254389546754,0.9476190476190476,0.9382819015846539,0.9378907878282617,0.9467448429143611,0.9290376344057227,0.9389823120198033,0.9361702127659575,0.9591326105087573,0.9594880753857964,0.9604490514873021,0.9473175447075882,0.9493108048021343,0.9416453042382733,0.9350786189009563,0.9284503977455143,0.9315919339743044,0.921310941963251,0.9302586596142682,0.9540636042402827,0.9566184649610678,0.9627406851712929,0.9634146341463414,0.9497311827956989,0.9483454398708636,0.9550909568721349,0.9452515982614403,0.9363384861139062,0.9219167156410041,0.9403517765809195,0.9555225848994395,0.9537749287749289,0.9665479823669041,0.9690528290090653,0.967479674796748,0.9583991574512901,0.9562364892632451,0.9502376188094046,0.9468822170900693,0.9454949944382648,0.9587810858548406,0.9420265606601765,0.9525880817746847,0.9556508201474005
242,394944,"Oshkosh, WI",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9332443257676902,0.9247942611809208,0.9070698088039129,0.9267443795484156,0.9270216962524654,0.9448416751787538,0.9139183901621017,0.9399477806788512,0.9308142629058009,0.9186854530332471,0.9042541280582563,0.9355961705831157,0.9428941644434923,0.9455128205128205,0.9483322432962721,0.9571428571428572,0.9634857484863019,0.9444556490893621,0.9366749550205187,0.9436478826275425,0.926568365599032,0.9327254447490778,0.937994502074984,0.8943091193100947,0.9412652148322542,0.9464575446187128,0.9586830213040671,0.9713876967095851,0.9612286556975007,0.9568480300187617,0.9505002632964719,0.9586462485395905,0.9516837481698389,0.9533177725908636,0.9424575229619767,0.9371077360243818,0.9376569270353692,0.9740898004321645,0.9637789478816245,0.9628040057224606,0.9579563597658329,0.9633197480548351,0.9435310936383131,0.9341075930280378,0.95,0.9611612397018439,0.9473129610115911,0.9375,0.9623307828134197,0.9456476388056809,0.9714023327868994,0.9777678968430413,0.9778015006165978,0.9855201536727469,0.9778759960847854,0.9640128853272538,0.9574104683195592,0.9462550028587764,0.9380911293889538,0.9611144790462007,0.9712577213609788,0.9827675882739431,0.9788931659254787,0.9856459330143541,0.9939103958242714,0.9700467783569557,0.9788359788359788,0.9583736689254598,0.9721443329397874,0.9636650868878357,0.9790697674418605,0.959983993597439,0.9631019387116948,0.9731108589425905,1,0.9915518008003558,1,0.990990990990991,0.9945421467556095,0.9921875,0.9806387617791004,0.9777474609671062,0.9436986943335526,0.9644670050761421,0.9862074347393445,0.9772727272727273
243,395246,"Yuba City, CA",Msa,0.9709241952232607,0.9464732504426905,0.9760765550239234,0.9685648452929558,0.9926233500391491,0.951805843110191,0.94972067039106145,0.948936170212766,0.9591103507271173,0.9607756721022477,0.9666666666666667,0.9382819015846539,0.9307737056428156,0.9228587915165797,0.923335198656967,0.9116883116883117,0.9558823529411765,0.9492803289924606,0.9568480300187617,0.9494386809534968,0.9468540012217471,0.9639640157859035,0.9599444078706751,0.9411764705882353,0.959513042564895,0.9607692307692308,0.9560501017507034,0.963702658198071,0.9670289855072464,0.9705882352941176,0.9871914805459512,1,0.9777171441564347,0.9897018781278398,1,0.9798611597889109,0.9783535812810473,1,1.000741289844329,1.0005508325755863,1.0000298359296043,1,1,1,1,1,1,0.9532710280373832,0.975609756097561,0.9744525547445255,0.9888059701492538,0.9736842105263158,0.9801592481399295,1,0.98,0.9713257965056525,0.9713636160307613,0.9722222222222222,0.9456561298906396,0.9483079211602826,0.957983193277311,0.9625447148769026,0.9795188490201617,0.9798074674271402,0.9832402234636871,0.9736130839501567,0.9696626110342965,0.9803843043036757,0.978125,0.975609756097561,0.97132458931528,0.9737746220797068,0.9717568214456678,0.9803921568627451,0.9866666666666667,0.9874551971326165,0.9962484368486869,0.9867924528301887,1,1,0.9826261842283575,0.9895833333333334,0.9846153846153847,0.9769449715370019,0.9856657608695651,1,0.9874113317745483,1,1,1,1,0.9881516587677726,0.9961579226285109,0.9820359281437125,0.9857857330876546,0.9703556353403522,0.9888157894736842,0.9791666666666666,0.9888579387186629,1,1,0.9843711843711844,1,1,0.975614515192757,0.9654493376297888,0.9803921568627451,0.974218328064083,0.9673469387755103,0.984557171142937,0.9878419452887538,0.9912434325744308
244,394299,"Abilene, TX",Msa,,,0.9841178362252432,0.9903476979604391,0.9869655172413793,1.0016398347904891,0.958541815582559,0.9875871522094927,0.9490687489511122,0.9783942766295708,0.9219209302325582,1.0037628851540616,0.9665602667937113,0.9965492227979275,0.962960921960922,0.9794570403280929,0.9701293859389841,0.9698438934802571,0.9983001683266388,0.9705637583892618,1.000627844482044,0.9896920708237106,0.9656612289933797,1.0061236620964176,0.9708070175438597,0.9814614248394736,0.9793146369573569,0.9759324155193992,0.9854306569343065,0.9741014830874613,0.9957834394904459,0.9860292588936239,1.0142114285714285,0.9495333333333333,0.9511409545307965,0.9961215318105563,0.9900022960436754,0.9792518836776681,0.9824123287671233,0.9960507628771367,0.9795714285714285,1.0012641509433964,0.9962040154813739,0.9895675522044531,0.9831666666666666,1.0011428571428571,1,0.9844214738246082,0.9700260540028423,0.9810609969457047,0.9666049802155819,0.9913640167364016,1.0062365659777424,1,1.0149968730456536,0.9745762711864406,0.9876372795969773,0.9695266666666666,0.9730811662726556,1.0029888816219752,0.9791879224887022,0.989392433689576,1.0018098444321466,1.0038996655518395,0.9916696696696696,0.9976317653946168,1.0071360946745562,1.0059666666666667,0.9969712140175219,0.9771778710855638,0.9827066396213657,0.9798247751668117,0.9897845760945234,0.9883590200654536,1,1,0.9791285475792988,1,0.9841865200656591,0.995831596498541,0.9887620459599703,0.9946216969222063,0.980754170996877,0.9936818199893077,0.9955284152274915,0.9759367606915378,1,0.9795261329998894,0.9812782440284055,0.995416,0.9857534246575342,0.9659462256193532,0.9891377983063895,0.9967481093659104,0.9756759259259259,1,0.9681871657754011,0.9896731296615627,0.9975130434782609,0.9880959595959595,0.9926639816100762,0.991068238656663,0.9900154241645244,0.9829787234042553,0.9814933333333333,0.9906701298701299,0.9516363241499131,0.9788552502307395,0.9633166458072591,0.9782608695652174,0.9682758620689655,0.9951620111731844
245,394485,"Columbia, MO",Msa,,,,0.9739966648137854,0.9880990948070509,0.988040397301905,0.9595533419082121,0.9764194347012112,0.9193323387769378,0.8911736065736066,0.8912086895434779,0.8633502304147466,0.9235323472625008,0.8437652632438668,0.9251921397379913,0.93559766615931,0.9563763016490643,0.967276626161544,0.9862098241358399,0.9214473684210527,0.9968325581395349,0.9162742789876398,0.9358622222222223,0.937036539969135,0.9850200160128102,0.961521007617985,0.9567551889168766,0.9523946170672819,1.013294842186297,1.0056832897603485,0.9904239604887553,0.9886422976501306,0.945034274897497,0.9763069494016376,0.980577358490566,0.9699662162162163,0.9722884228365639,0.9392678600851696,0.9810512129380053,0.9848544353109363,1.001006474396704,1,0.9980351678692911,0.9821826740688875,0.9702441796494495,0.9586973009100483,0.9807659581320451,0.9327217125382263,0.9668986351534159,0.9789357142857142,0.9699826086956522,0.9821976672805403,0.9994753846153845,0.9860631386357359,1.0354040596883913,0.9650230841448122,0.9813878787878788,0.9444444444444444,0.9611124449779912,0.9769545585948456,0.9887953941541187,0.9575799401886358,0.9695809523809524,0.9870367346938775,1,0.9952199719924314,0.967848,0.9977777777777778,0.9583333333333334,0.9982971428571429,0.9702281368821293,0.9709194886228762,0.9801605734275327,0.9907459627329193,0.9899383667180277,0.9925871015567087,0.9968897848539146,1,0.9786595531843948,0.9713555901274019,0.9797813547884842,0.9666666666666667,0.9834305317324186,0.985428792915424,0.9696342305037957,0.985516129032258,0.9786675374433995,0.9988309636650868,1,1,0.9943714821763602,0.9803921568627451,0.9744791666666667,0.9678,0.9662980516061085,0.9622641509433962,0.9692807445783564,0.9668143311325779,0.9937615666021089,0.9978260869565218,0.9886918695142889,0.9927007299270073,0.9833277759253084,0.9777777777777777,0.9470507587456223,0.9485645569620254,0.972100389989411,0.9782561416116649,0.9698681732580038,0.9726666666666667,0.9733746119351501,0.9956006752976905
